instance,from,nb_toots,n,p,nb_toots_total,paverage,logratio
social.futurnumerique.com,nerdculture.de,26,344,0.0755813953488372,3214,0.005273659269760634,2.6624856794439857
social.futurnumerique.com,qoto.org,26,344,0.0755813953488372,4276,0.007016231187771149,2.3769839535965076
perkins.pub,social.coop,21,278,0.07553956834532374,3502,0.005746221145831282,2.5761141562803487
botta.social,indieweb.social,25,331,0.0755287009063444,5216,0.008558620644390625,2.177573690978009
f.freinetz.ch,social.cologne,29,384,0.07552083333333333,1819,0.002984687682543433,3.230913443973985
nahe.social,loma.ml,29,384,0.07552083333333333,2910,0.0047748439561305055,2.761047262326569
feuerwehr.social,medibubble.org,24,318,0.07547169811320754,390,6.399275405123358e-4,4.770158053537436
lediver.se,friendica.produnis.de,28,371,0.07547169811320754,1798,0.002950230045746615,3.241874577629563
linuxlab.sh,pokemon.men,16,212,0.07547169811320754,1171,0.0019214234613844751,3.670691429063411
social.skewed.de,nerdculture.de,24,318,0.07547169811320754,3214,0.005273659269760634,2.6610332463636706
whitesmokebbq.social,triangletoot.party,12,159,0.07547169811320754,316,5.185053917997388e-4,4.980562579074216
mastodon.electric-goat.net,toot.portes-imaginaire.org,26,345,0.07536231884057971,477,7.826806072420107e-4,4.567337975195141
toot-bionaut.de,social.tchncs.de,26,345,0.07536231884057971,6495,0.010657254809301592,1.9560665369787822
focal.social,mastouille.fr,22,292,0.07534246575342465,1425,0.0023381967826412273,3.4726639034806426
japanties.org,jorts.horse,22,292,0.07534246575342465,1566,0.0025695552011341487,3.378311119632645
m.deeloves.me,masto.pt,22,292,0.07534246575342465,1212,0.001988697895130644,3.634563829554134
social.rtorr.com,nerdculture.de,28,372,0.07526881720430108,3214,0.005273659269760634,2.6583414546979593
sad.earth,merveilles.town,24,319,0.07523510971786834,3135,0.0051440329218107,2.68278061958944
edi.social,norden.social,27,359,0.07520891364902507,3914,0.006422247162987903,2.4605016746533885
eupublic.social,squeet.me,27,359,0.07520891364902507,7154,0.011738568268782694,1.857389902790447
soc.zom.bi,social.tchncs.de,27,359,0.07520891364902507,6495,0.010657254809301592,1.95402889350471
boosterfive.com,piaille.fr,20,266,0.07518796992481203,5742,0.009421702404158544,2.0769754491846424
urbanists.social,sfba.social,23,306,0.07516339869281045,2667,0.004376119873195896,2.8435019348881143
masto.wayde.tech,mstdn.kemono-friends.info,13,173,0.07514450867052024,872,0.0014308123469916841,3.9611706841481382
drk.network,norden.social,29,386,0.07512953367875648,3914,0.006422247162987903,2.4594456576589816
timetheft.social,mastodon.gamedev.place,19,253,0.07509881422924901,5622,0.00922480162246244,2.096909084065803
freifunk.social,troet.cafe,24,320,0.075,7504,0.012312862215396328,1.8068436889614725
mastodonserver.eu,mastodon.uy,29,387,0.07493540051679587,2712,0.004449957666331935,2.823731832989766
sivar.cafe,peoplemaking.games,26,347,0.07492795389048991,1975,0.0032406586987483673,3.1407504258327603
social.icke.me,norden.social,26,347,0.07492795389048991,3914,0.006422247162987903,2.4567589552119613
turingfesten.dk,mastodon.nu,19,254,0.07480314960629922,2048,0.0033604400076134968,3.102788071081865
social.node001.net,social.tchncs.de,27,361,0.07479224376731301,6495,0.010657254809301592,1.948473323660108
datazone.social,sigmoid.social,24,321,0.07476635514018691,841,0.0013799463117201908,3.992323392338341
mastodon.bits-und-baeume.org,squeet.me,24,321,0.07476635514018691,7154,0.011738568268782694,1.8514881324923265
framapiaf.org,mstdn.jp,21,281,0.07473309608540925,5508,0.009037745879851143,2.1125132536344915
quietcar.social,indieweb.social,21,281,0.07473309608540925,5216,0.008558620644390625,2.166984009876548
libertaria.space,die-partei.social,18,241,0.07468879668049792,1606,0.0026351887950328496,3.3443752749921623
pythonist.as,fedibird.com,18,241,0.07468879668049792,6471,0.010617874652962373,1.9507912344416032
greatjustice.net,dair-community.social,23,308,0.07467532467532467,2308,0.0037870583679550543,2.9815601504209446
bolha.us,101010.pl,28,375,0.07466666666666667,2394,0.003928170594837262,2.9448599431802345
nebbia.fail,mastodon.cloud,25,335,0.07462686567164178,3624,0.0059464036072223204,2.5297139709736243
nebbia.fail,sociale.network,25,335,0.07462686567164178,499,8.187790838862964e-4,4.512441542384975
voi.social,muenchen.social,29,389,0.07455012853470437,2291,0.003759164090548106,2.987275149007892
apetersburger.com,douchi.space,12,161,0.07453416149068323,324,5.31632110579479e-4,4.943061114104568
genart.social,mathstodon.xyz,24,322,0.07453416149068323,1726,0.002832089576728953,3.2702427582535236
mn.tlf.pw,social.ridetrans.it,12,161,0.07453416149068323,897,0.0014718333431783725,3.924748767838101
godforsaken.website,aus.social,21,282,0.07446808510638298,5133,0.00842243093705082,2.1794721493183657
semiosen.de,wien.rocks,23,309,0.0744336569579288,1359,0.00222990135270837,3.5079508699736204
stegodon.org,journa.host,23,309,0.0744336569579288,8952,0.014688798314529308,1.622823034133003
masto.ashfurrow.com,indieweb.social,16,215,0.07441860465116279,5216,0.008558620644390625,2.1627669355989894
ecosteader.com,floss.social,18,242,0.0743801652892562,2613,0.00428751452143265,2.8534821113122257
schach.social,troet.cafe,27,363,0.0743801652892562,7504,0.012312862215396328,1.7985448861467774
scl.zmb.cm,merveilles.town,18,242,0.0743801652892562,3135,0.0051440329218107,2.671351923765817
someone.elses.computer,mastodon.nz,26,350,0.07428571428571429,5085,0.00834367062437238,2.1864154201487223
conesphere.social,die-partei.social,28,377,0.07427055702917772,1606,0.0026351887950328496,3.338759773313846
rva.party,elekk.xyz,17,229,0.07423580786026202,1185,0.0019443952192490204,3.6422956320261046
jonleibowitz.social,mastodon.sdf.org,19,256,0.07421875,2501,0.004103740458516287,2.8951179489026186
theha.us,social.coop,19,256,0.07421875,3502,0.005746221145831282,2.5584743669344405
kamu.social,med-mastodon.com,23,310,0.07419354838709677,1042,0.001709755121061164,3.770327041230005
pouet.chapril.org,pouet.chapril.org,23,310,0.07419354838709677,438,7.186878531907771e-4,4.637005353166871
castlecannon.house,mastodon.org.uk,27,364,0.07417582417582418,967,0.0015866921325010993,3.844786848007654
drosophila.social,fediscience.org,27,364,0.07417582417582418,4290,0.007039202945635694,2.3549433315388852
cybersecurity.theater,hachyderm.io,20,270,0.07407407407407407,6200,0.010173207054298672,1.985308088615793
m.nintendojo.fr,indieweb.social,26,351,0.07407407407407407,5216,0.008558620644390625,2.158126556042487
mastodon.jfmblinux.fr,indieweb.social,18,243,0.07407407407407407,5216,0.008558620644390625,2.158126556042487
mastodon.lb.minixer.com,mastouille.fr,26,351,0.07407407407407407,1425,0.0023381967826412273,3.455685566946225
r2.do,loma.ml,26,351,0.07407407407407407,2910,0.0047748439561305055,2.741704299483438
cuscuz.in,bantu.social,27,365,0.07397260273972603,193,3.1668209056123287e-4,5.453551668610312
cuscuz.in,ravenation.club,27,365,0.07397260273972603,359,5.890615052408424e-4,4.832919469026918
togart.de,social.tchncs.de,27,365,0.07397260273972603,6495,0.010657254809301592,1.9374539284104975
toot.y-y.li,freeradical.zone,27,365,0.07397260273972603,2613,0.00428751452143265,2.847987591994585
anime-titties.com,qoto.org,25,338,0.07396449704142012,4276,0.007016231187771149,2.355359002333606
kcmo.social,journa.host,25,338,0.07396449704142012,8952,0.014688798314529308,1.6165000244867807
piaille.fr,amicale.net,23,311,0.07395498392282958,2578,0.004230085126771287,2.861234465344143
social.mei-home.net,mastodon.me.uk,23,311,0.07395498392282958,2284,0.0037476782116158333,2.9823200780673744
venera.social,mastodontti.fi,23,311,0.07395498392282958,1151,0.0018886066644351245,3.667617240121393
connect.takebackourtech.org,toot.wales,21,284,0.07394366197183098,3328,0.005460715012371932,2.6057237427144777
inaccessible.ac,mastodon.nz,17,230,0.07391304347826087,5085,0.00834367062437238,2.18138607174372
kind.social,kind.social,17,230,0.07391304347826087,89,1.4603474642460996e-4,6.226800010494241
mastodon.notasquirrel.dev,toot.cat,17,230,0.07391304347826087,2221,0.0036443053012253793,3.009723556331953
mastodon.cursedquail.com,mastodon.heavymusic.rocks,15,203,0.07389162561576355,186,3.0519621162896016e-4,5.489399893440582
mastodon.astrr.ru,kafeneio.social,22,298,0.0738255033557047,1304,0.0021396551610976563,3.541059569459673
social.devteams.at,hachyderm.io,22,298,0.0738255033557047,6200,0.010173207054298672,1.9819467409130884
toot.conrad.cafe,qoto.org,20,271,0.07380073800738007,4276,0.007016231187771149,2.353142525622714
convoglio.social,mastodon.ie,29,393,0.0737913486005089,5360,0.008794901582425949,2.1270693091457247
social.diekershoff.de,social.tchncs.de,29,393,0.0737913486005089,6495,0.010657254809301592,1.9350006341058725
masto.fdlibre.eu,piaille.fr,27,366,0.07377049180327869,5742,0.009421702404158544,2.0579430170153135
pouet.mickaelgillot.xyz,layer8.space,25,339,0.07374631268436578,1265,0.0020756624070464224,3.5703506614194898
equestria.social,glaceon.social,21,285,0.07368421052631578,984,0.0016145864099080473,3.820709705495879
kinky.business,elekk.xyz,14,190,0.07368421052631578,1185,0.0019443952192490204,3.6348375489789007
social.kootstra.frl,mastodon.neilzone.co.uk,14,190,0.07368421052631578,669,0.0010977218579557762,4.206551542419904
fenetre.dev,mastouille.fr,19,258,0.07364341085271318,1425,0.0023381967826412273,3.449854646635432
mastodon.iriseden.eu,piaille.fr,24,326,0.0736196319018405,5742,0.009421702404158544,2.0558959333935887
mstdn.fr,framapiaf.org,24,326,0.0736196319018405,7801,0.012800191650094184,1.7494515844862848
stoyko.space,vis.social,24,326,0.0736196319018405,1360,0.0022315421925558376,3.4962188153445
social.goethe12.de,loma.ml,29,394,0.07360406091370558,2910,0.0047748439561305055,2.735338905616362
mastodon.nu,journa.host,22,299,0.07357859531772576,8952,0.014688798314529308,1.6112689750692282
cobracrew.de,troet.cafe,30,408,0.07352941176470588,7504,0.012312862215396328,1.7870410616652928
mastodon.treegecko.com,toot.thoughtworks.com,20,272,0.07352941176470588,59,9.680955100058414e-5,6.632695108445634
social.gl-como.it,mastodon.uno,23,313,0.07348242811501597,1732,0.002841934615813758,3.252561281359976
tooting.ch,journa.host,23,313,0.07348242811501597,8952,0.014688798314529308,1.609961120490595
cthonic.club,freeradical.zone,18,245,0.07346938775510205,2613,0.00428751452143265,2.841161626924185
helladoge.com,fedibird.com,21,286,0.07342657342657342,6471,0.010617874652962373,1.933747036939664
pwestbro.social,mastodon.uy,21,286,0.07342657342657342,2712,0.004449957666331935,2.803391322936644
bahn.social,troet.cafe,30,409,0.07334963325183375,7504,0.012312862215396328,1.784593080026653
mastodon.runninginthenight.com,social.tchncs.de,30,409,0.07334963325183375,6495,0.010657254809301592,1.9289966416080135
convenient.email,elekk.xyz,22,300,0.07333333333333333,1185,0.0019443952192490204,3.630064270226243
friends.wimmer-edv.de,fulda.social,25,341,0.07331378299120235,321,5.267095910370764e-4,4.935854569548028
nonsense.direct,wikis.world,25,341,0.07331378299120235,99,1.6244314489928524e-4,6.112175842543454
dobbs.town,noagendasocial.com,17,232,0.07327586206896551,4792,0.007862904549064393,2.2320751776879804
provo.lol,mastodon.nl,20,273,0.07326007326007326,1783,0.002925617448034602,3.2205102055992505
nonexiste.net,respublicae.eu,23,314,0.0732484076433121,4140,0.006793076968515565,2.377952508294896
mstdn.swiso.org,mastodon.green,26,355,0.07323943661971831,4514,0.00740675107146842,2.291342136261945
dragons.masto.host,mastodon.nzoss.nz,21,287,0.07317073170731707,905,0.0014849600619581127,3.8974076233572355
lipn.info,piaille.fr,24,328,0.07317073170731707,5742,0.009421702404158544,2.0497797063761523
mastodontech.de,loma.ml,21,287,0.07317073170731707,2910,0.0047748439561305055,2.7294342068916233
mastodontech.de,troet.cafe,21,287,0.07317073170731707,7504,0.012312862215396328,1.782151076371101
mstdn.nere9.help,mstdn.nere9.help,18,246,0.07317073170731707,230,3.773931649175314e-4,5.2672632581339665
onewilshire.la,onewilshire.la,21,287,0.07317073170731707,146,2.3956261773025906e-4,5.721735945348825
prf.me,mastodon.green,24,328,0.07317073170731707,4514,0.00740675107146842,2.2904036096796805
soziale.cloud,zug.network,21,287,0.07317073170731707,124,2.0346414108597343e-4,5.885061001452125
suma-ev.social,social.tchncs.de,24,328,0.07317073170731707,6495,0.010657254809301592,1.9265546379524618
friendica.vrije-mens.org,social.tchncs.de,22,301,0.07308970099667775,6495,0.010657254809301592,1.9254466045981002
trekkies.social,mindly.social,22,301,0.07308970099667775,2047,0.0033587991677660294,3.0801039480415104
elb.cloud,troet.cafe,23,315,0.07301587301587302,7504,0.012312862215396328,1.780032431510816
nonsocialand.space,sfba.social,23,315,0.07301587301587302,2667,0.004376119873195896,2.8145143980148624
mastodon.librelabucm.org,floss.social,17,233,0.07296137339055794,2613,0.00428751452143265,2.834222970063263
social.bennypowers.dev,floss.social,24,329,0.0729483282674772,2613,0.00428751452143265,2.834044159155321
toot.monster,indieweb.social,24,329,0.0729483282674772,5216,0.008558620644390625,2.1428123210694445
wybt.net,woof.group,24,329,0.0729483282674772,713,0.0011699188112443473,4.1328170042616375
mastodon.morgiano.it,ieji.de,28,384,0.07291666666666667,785,0.0012880592802620094,4.036180584898428
hngh.io,mastodon.scot,25,343,0.0728862973760933,2408,0.0039511423527018065,2.914895916366909
social.cryptography.dog,mastodon.nz,18,247,0.0728744939271255,5085,0.00834367062437238,2.1672354578788866
9kb.me,pokemon.men,11,151,0.0728476821192053,1171,0.0019214234613844751,3.6353044174790883
mastodon.barcelo.cf,mstdn.fr,22,302,0.0728476821192053,651,0.0010681867407013605,4.222408138868237
atx.pub,hachyderm.io,23,316,0.07278481012658228,6200,0.010173207054298672,1.9677497764024146
social.walterebert.com,phpc.social,23,316,0.07278481012658228,1458,0.0023923444976076554,3.4152334348669937
lediver.se,troet.cafe,27,371,0.07277628032345014,7504,0.012312862215396328,1.7767456578041931
fog.highspirits.games,bikeshed.vibber.net,20,275,0.07272727272727272,382,6.268008217325957e-4,4.753842912374204
social.100bureaux.com,mastodon.design,28,385,0.07272727272727272,803,0.0013175943975164248,4.010908807034018
toot.coupou.fr,mastodon.ie,24,330,0.07272727272727272,5360,0.008794901582425949,2.112544266915932
aipi.social,troet.cafe,25,344,0.07267441860465117,7504,0.012312862215396328,1.7753450219021016
social.olchis.net,floss.social,25,344,0.07267441860465117,2613,0.00428751452143265,2.83028224706755
30d.org,pony.social,21,289,0.0726643598615917,519,8.51595880835647e-4,4.446494211538462
darmstadt.social,social.tchncs.de,26,358,0.07262569832402235,6495,0.010657254809301592,1.9190779676094416
ms1.me,mastodon.ie,27,372,0.07258064516129033,5360,0.008794901582425949,2.1105261027596947
bol.social,mastodon.nl,23,317,0.07255520504731862,1783,0.002925617448034602,3.2108421692820883
k8s.social,botta.social,23,317,0.07255520504731862,108,1.77210703526493e-4,6.014763560021009
k8s.social,squeet.me,23,317,0.07255520504731862,7154,0.011738568268782694,1.8214678673262659
masto.lema.org,masto.lema.org,23,317,0.07255520504731862,27,4.430267588162325e-5,7.4010579211409
mastodon.chrisbol.nl,indieweb.social,23,317,0.07255520504731862,5216,0.008558620644390625,2.13740868353874
mastodon.chrisbol.nl,mastodon.nl,23,317,0.07255520504731862,1783,0.002925617448034602,3.2108421692820883
toot.team.jetzt,norden.social,23,317,0.07255520504731862,3914,0.006422247162987903,2.4245796391892074
mast.mako.li,dresden.network,24,331,0.07250755287009064,1108,0.0018180505509940207,3.6859259327570135
anonsys.net,norden.social,25,345,0.07246376811594203,3914,0.006422247162987903,2.4233186049741793
boskovice.social,fediscience.org,25,345,0.07246376811594203,4290,0.007039202945635694,2.331591741008138
gabvp.masto.host,mastodon.eus,15,207,0.07246376811594203,186,3.0519621162896016e-4,5.469887079216999
mastodon.louisematic.site,amicale.net,30,414,0.07246376811594203,2578,0.004230085126771287,2.840864569431068
graphics.social,hachyderm.io,21,290,0.07241379310344828,6200,0.010173207054298672,1.9626392888030804
mastodon.laurakalbag.com,toot.cafe,21,290,0.07241379310344828,1517,0.0024891540486082398,3.3704538804877306
microblog.at,norden.social,27,373,0.07238605898123325,3914,0.006422247162987903,2.422245643497852
chavie.masto.host,writing.exchange,23,318,0.07232704402515723,3419,0.005610031438491477,2.5566417886030313
social.skewed.de,qoto.org,23,318,0.07232704402515723,4276,0.007016231187771149,2.332971906097397
cursoryreview.org,dair-community.social,18,249,0.07228915662650602,2308,0.0037870583679550543,2.9490845788968265
my-spaces.social,masto.ai,24,332,0.07228915662650602,4293,0.007044125465178097,2.328480138300256
m.bit-friends.de,troet.cafe,25,346,0.07225433526011561,7504,0.012312862215396328,1.7695479042177757
mastodon.kapler.family,squeet.me,25,346,0.07225433526011561,7154,0.011738568268782694,1.8173124750848733
social.gardiance.de,mstdn.starnix.network,25,346,0.07225433526011561,616,0.0010107573460399972,4.269492431370317
social.meissa-gmbh.de,digitalcourage.social,25,346,0.07225433526011561,2604,0.004272746962805442,2.8279353915753767
imastodon.org,mstdn.jp,19,263,0.07224334600760456,5508,0.009037745879851143,2.07863043223349
datflow.tech,mastodontech.de,23,319,0.07210031347962383,895,0.0014685516634834373,3.8937817399628094
mastodon.kaskadee.eu,digitalcourage.social,23,319,0.07210031347962383,2604,0.004272746962805442,2.825801454909205
social.ei8fdb.org,dan.mastohon.com,23,319,0.07210031347962383,1874,0.0030749338741541473,3.1547749954392974
kirche.social,squeet.me,25,347,0.07204610951008646,7154,0.011738568268782694,1.8144264701957382
mastodon.gal,mastodon.gal,17,236,0.07203389830508475,163,2.6745689513720704e-4,5.595933683317203
suchtbasis.de,metalhead.club,28,389,0.07197943444730077,1788,0.0029338216472719397,3.200074555916658
suchtbasis.de,meteo.social,28,389,0.07197943444730077,611,0.0010025531468026594,4.273830552478522
mastodon.lol,mastodon.lol,19,264,0.07196969696969698,3875,0.00635825440893667,2.426491279326037
pliocene.org,mastodon.coffee,31,431,0.07192575406032482,2952,0.004843759229724142,2.697943273754395
legal.social,squeet.me,24,334,0.0718562874251497,7154,0.011738568268782694,1.8117882626456419
retrotroet.com,oldbytes.space,24,334,0.0718562874251497,1215,0.001993620414673046,3.584715826689956
social.esadhar.net,mstdn.fr,25,348,0.07183908045977011,651,0.0010681867407013605,4.208466047978517
social.milchreislieferei.de,nrw.social,28,390,0.07179487179487179,1347,0.00221021127453876,3.4807249397345075
okadon.masto.host,pawoo.net,15,209,0.07177033492822966,2241,0.0036771220981747297,2.9713408204298317
soc.kvet.ch,laserdisc.party,19,265,0.07169811320754717,1222,0.002005106293605319,3.576767358542037
social.hispabot.freemyip.com,social.hispabot.freemyip.com,19,265,0.07169811320754717,269,4.41385918968765e-4,5.090300118671739
medibubble.org,loma.ml,22,307,0.07166123778501629,2910,0.0047748439561305055,2.7085886906989405
social.sneakymonkey.io,mastodon.green,30,419,0.07159904534606205,4514,0.00740675107146842,2.2686898494558965
bearologics.social,norden.social,26,364,0.07142857142857142,3914,0.006422247162987903,2.4089298675220796
fietkau.social,vis.social,25,350,0.07142857142857142,1360,0.0022315421925558376,3.4660050367480033
friendica.kommune4.de,anonsys.net,20,280,0.07142857142857142,1119,0.0018360997893161635,3.6610543071661756
friendica.kommune4.de,convenient.email,20,280,0.07142857142857142,142,2.3299925834038894e-4,5.72541795787684
friendica.kommune4.de,equestria.social,20,280,0.07142857142857142,391,6.415683803598034e-4,4.712537455492735
friendica.kommune4.de,squeet.me,20,280,0.07142857142857142,7154,0.011738568268782694,1.805818095659138
friendica.kommune4.de,wien.rocks,20,280,0.07142857142857142,1359,0.00222990135270837,3.4667406013269573
loma.ml,troet.cafe,25,350,0.07142857142857142,7504,0.012312862215396328,1.7580535247920406
mastodon.francil.in,amicale.net,24,336,0.07142857142857142,2578,0.004230085126771287,2.8264758319789682
mastodon.hamster.science,respublicae.eu,24,336,0.07142857142857142,4140,0.006793076968515565,2.352793948658741
mastodon.radtke.pw,linuxrocks.online,30,420,0.07142857142857142,403,6.612584585294137e-4,4.682308453531418
n-odes.social,indieweb.social,12,168,0.07142857142857142,5216,0.008558620644390625,2.1217589118716123
oc.todon.fr,pouet.chapril.org,26,364,0.07142857142857142,438,7.186878531907771e-4,4.599026105101655
rouge.eu.org,toot.wales,25,350,0.07142857142857142,3328,0.005460715012371932,2.571118213537002
social.audiovalentine.com,elekk.xyz,11,154,0.07142857142857142,1185,0.0019443952192490204,3.6037469619088696
toot.bldrweb.org,socialserver.science,23,322,0.07142857142857142,299,4.906111143927908e-4,4.980801442087415
karlspace.masto.host,hcommons.social,27,379,0.0712401055408971,1173,0.0019247051410794102,3.611283157361787
front-end.social,mastodon.nz,24,337,0.0712166172106825,5085,0.00834367062437238,2.1442229366062833
mastodon.rzgierskopp.de,social.bund.de,24,337,0.0712166172106825,1372,0.0022512322707254483,3.454248436803113
darkfriend.social,dair-community.social,23,323,0.07120743034055728,2308,0.0037870583679550543,2.9340076101718626
darkfriend.social,sigmoid.social,23,323,0.07120743034055728,841,0.0013799463117201908,3.943552577826905
a.ruk.ca,mastodon.nl,21,295,0.0711864406779661,1783,0.002925617448034602,3.1917968086138226
mastodon.geneticjen.com,wandering.shop,21,295,0.0711864406779661,4169,0.006840661324092123,2.3424179485961663
bittube.social,framapiaf.org,20,281,0.0711743772241993,7801,0.012800191650094184,1.715672739725292
mastadon.littlebonsai.co.uk,qoto.org,19,267,0.07116104868913857,4276,0.007016231187771149,2.3167193937146147
m.dhosted.io,toot.community,18,253,0.07114624505928854,3722,0.006107205912274138,2.4552681770598084
social.logilab.org,social.lansky.name,27,380,0.07105263157894737,1357,0.0022266196730134353,3.462936298542388
fractalego.social,mindly.social,26,366,0.07103825136612021,2047,0.0033587991677660294,3.051634964052186
social.unraidcloud.de,bitcoinhackers.org,26,366,0.07103825136612021,3480,0.005710122669186996,2.5209779769449554
pyon.social,piaille.fr,25,352,0.07102272727272728,5742,0.009421702404158544,2.0199841336824544
flownative.social,norden.social,24,338,0.07100591715976332,3914,0.006422247162987903,2.4029951320022653
m.markjones.cloud,social.michaelbrooks.co.uk,23,324,0.07098765432098765,114,1.8705574261129816e-4,5.938854596835685
mas.atmx.ca,piaille.fr,23,324,0.07098765432098765,5742,0.009421702404158544,2.019490184549171
verkehrswende.social,squeet.me,23,324,0.07098765432098765,7154,0.011738568268782694,1.7996261254112171
coywolf.social,indieweb.social,22,310,0.07096774193548387,5216,0.008558620644390625,2.1152863973659946
hcommons.social,zirk.us,22,310,0.07096774193548387,1834,0.003009300280255446,3.1605178481560734
sneakerwave.net,data-folks.masto.host,11,155,0.07096774193548387,1598,0.0026220620762531094,3.298264374646264
geeknews.chat,geeknews.chat,21,296,0.07094594594594594,442,7.252512125806473e-4,4.583155446415025
masse.xn--qubec-csa.tk,mastodon.gougere.fr,21,296,0.07094594594594594,1201,0.001970648656808501,3.583555506412739
frankenwolke.com,freeradical.zone,20,282,0.07092198581560284,2613,0.00428751452143265,2.805873282188625
godforsaken.website,elekk.xyz,20,282,0.07092198581560284,1185,0.0019443952192490204,3.5966294941400054
sindicato.social,mastodon.la,20,282,0.07092198581560284,1049,0.0017212409999934365,3.7185349393129403
bostonmusic.online,social.tulsa.ok.us,17,240,0.07083333333333333,390,6.399275405123358e-4,4.706730026683893
portal.redp.icu,aus.social,17,240,0.07083333333333333,5133,0.00842243093705082,2.1294312032472815
portal.redp.icu,mastodon.ie,17,240,0.07083333333333333,5360,0.008794901582425949,2.0861575117427367
machikadon.online,pawoo.net,16,226,0.07079646017699115,2241,0.0036771220981747297,2.957678594259928
pouet.mickaelgillot.xyz,tilde.zone,24,339,0.07079646017699115,1112,0.001824613910383891,3.6584405932503272
fediweij.nl,fediscience.org,23,325,0.07076923076923076,4290,0.007039202945635694,2.307929366770709
chat-node.uk,respublicae.eu,30,424,0.07075471698113207,4140,0.006793076968515565,2.343315204704197
qoto.org,mastodon.com.tr,15,212,0.07075471698113207,1956,0.0032094827416464843,3.0931094209287946
social.mei-home.net,hachyderm.io,22,311,0.0707395498392283,6200,0.010173207054298672,1.9392473152392586
eskate.world,noc.social,21,297,0.0707070707070707,720,0.00118140469017662,4.091841432003982
manyworlds.fit,mastodon.ie,20,283,0.0706713780918728,5360,0.008794901582425949,2.0838684669392658
u.johnconway.art,vis.social,20,283,0.0706713780918728,1360,0.0022315421925558376,3.4553477422740158
social.caa-ins.org,roleplayers.bub.org,13,184,0.07065217391304347,308,5.053786730199986e-4,4.940216161972336
newsie.social,newsie.social,19,269,0.07063197026022305,462,7.580680095299979e-4,4.5344650535762225
avantwhatever.org,aus.social,18,255,0.07058823529411765,5133,0.00842243093705082,2.1259649952707953
hofra.rocks,social.tchncs.de,24,340,0.07058823529411765,6495,0.010657254809301592,1.8906226287263985
mastodon.randomroad.social,mastodon.sdf.org,24,340,0.07058823529411765,2501,0.004103740458516287,2.8449646269534794
mstdn.fr,piaille.fr,23,326,0.0705521472392638,5742,0.009421702404158544,2.0133363189747926
stoyko.space,aus.social,23,326,0.0705521472392638,5133,0.00842243093705082,2.1254536170954985
mastodon.yantou.co,social.hispabot.freemyip.com,28,397,0.07052896725440806,269,4.41385918968765e-4,5.073859194979534
mastodon.nilswloka.com,dair-community.social,22,312,0.07051282051282051,2308,0.0037870583679550543,2.924204983014203
waste.social,die-partei.social,22,312,0.07051282051282051,1606,0.0026351887950328496,3.2868397161354865
en.osm.town,mastodon.scot,21,298,0.07046979865771812,2408,0.0039511423527018065,2.881179489882667
friendica.opensocial.space,social.tchncs.de,26,369,0.07046070460704607,6495,0.010657254809301592,1.8888143099696146
wiki.style,aus.social,20,284,0.07042253521126761,5133,0.00842243093705082,2.1236148179258416
masto.sahilister.in,floss.social,24,341,0.07038123167155426,2613,0.00428751452143265,2.7982194326371763
social.californialocal.com,mastouille.fr,24,341,0.07038123167155426,1425,0.0023381967826412273,3.4045466054550375
camerondcampbell.masto.host,aus.social,23,327,0.07033639143730887,5133,0.00842243093705082,2.122390827564953
camerondcampbell.masto.host,econtwitter.net,23,327,0.07033639143730887,1467,0.0024071120562348634,3.3748616119822743
camerondcampbell.masto.host,mastodon.world,23,327,0.07033639143730887,3344,0.0054869684499314125,2.5509134159206637
mas.gordons.gen.nz,mastodon.nzoss.nz,23,327,0.07033639143730887,905,0.0014849600619581127,3.85790144642533
mastodon.tetaneutral.net,piaille.fr,23,327,0.07033639143730887,5742,0.009421702404158544,2.010273529444247
glaceon.social,jorts.horse,13,185,0.07027027027027027,1566,0.0025695552011341487,3.308616000925823
h1v3.de,social.tchncs.de,26,370,0.07027027027027027,6495,0.010657254809301592,1.886107948371872
dog.estate,merveilles.town,12,171,0.07017543859649122,3135,0.0051440329218107,2.613160985311679
mastodon.cisti.org,mastodon.cloud,23,328,0.0701219512195122,3624,0.0059464036072223204,2.467449285475496
mastodon.end.io,masto.ai,23,328,0.0701219512195122,4293,0.007044125465178097,2.2980418844138053
cave.mancave.de,social.tchncs.de,26,371,0.07008086253369272,6495,0.010657254809301592,1.8834088914027067
silversword.online,raccoon.place,22,314,0.07006369426751592,350,5.742939466136347e-4,4.804018658059963
social.linksfraktion.de,social.linksfraktion.de,22,314,0.07006369426751592,130,2.1330918017077862e-4,5.79441736208784
slon.yojik.net,mastodon.nz,25,357,0.0700280112044818,5085,0.00834367062437238,2.127392079699261
hngh.io,mastodon.green,24,343,0.06997084548104957,4514,0.00740675107146842,2.2456867708978847
campduffel.social,mastodon.radio,20,286,0.06993006993006994,1009,0.0016556074060947354,3.7433277874738895
m.phase.org,peoplemaking.games,20,286,0.06993006993006994,1975,0.0032406586987483673,3.071719130492276
things.uk,mastodon.world,20,286,0.06993006993006994,3344,0.0054869684499314125,2.545119833622906
maki.chiba.tw,mastodon.uy,26,372,0.06989247311827956,2712,0.004449957666331935,2.754063379781409
bizkaia.social,xarxa.cloud,16,229,0.06986899563318777,674,0.0011059260571931137,4.145938952866595
micro.sadlerjw.com,fediscience.org,19,272,0.06985294117647059,4290,0.007039202945635694,2.29489724604174
