instance,from,nb_toots
gamedev.lgbt,uk,1
robot.rodeo,bg,1
robot.rodeo,ca,1
robot.rodeo,cs,1
robot.rodeo,da,2
robot.rodeo,de,28
robot.rodeo,en,406
robot.rodeo,en-us,4
robot.rodeo,es,1
robot.rodeo,fi,3
robot.rodeo,fr,5
robot.rodeo,it,6
robot.rodeo,nl,14
robot.rodeo,no,1
robot.rodeo,pt,8
robot.rodeo,sv,4
robot.rodeo,uk,1
edi.social,de,425
edi.social,en,67
edi.social,fi,1
edi.social,fr,1
edi.social,pt,1
edi.social,sv,2
lgbtqia.space,en,500
mastodon.mikegerwitz.com,de,14
mastodon.mikegerwitz.com,en,439
mastodon.mikegerwitz.com,en-us,8
mastodon.mikegerwitz.com,eo,1
mastodon.mikegerwitz.com,es,3
mastodon.mikegerwitz.com,fi,3
mastodon.mikegerwitz.com,fr,7
mastodon.mikegerwitz.com,nl,3
mastodon.mikegerwitz.com,pt,18
mastodon.mikegerwitz.com,sv,2
radiosocial.de,cy,1
radiosocial.de,de,403
radiosocial.de,en,84
radiosocial.de,fr,3
radiosocial.de,nl,5
radiosocial.de,sv,1
radiosocial.de,uk,1
mastodon.tekdmn.me,de,2
mastodon.tekdmn.me,en,201
mastodon.tekdmn.me,ru,1
bhre.social,de,110
bhre.social,en,342
bhre.social,eo,3
bhre.social,es,1
bhre.social,fr,22
bhre.social,it,5
bhre.social,ja,2
bhre.social,nl,7
bhre.social,no,1
bhre.social,pt,4
bhre.social,sv,1
bhre.social,uk,1
fedisabled.social,de,337
fedisabled.social,en,131
fedisabled.social,es,1
fedisabled.social,nl,4
fedisabled.social,sv,1
fedisabled.social,uk,1
social.thiskurt.me,de,8
social.thiskurt.me,en,474
social.thiskurt.me,fr,2
social.thiskurt.me,ja,1
social.thiskurt.me,nl,4
social.thiskurt.me,ru,1
mastodon-pa.sorbonne-universite.fr,de,12
mastodon-pa.sorbonne-universite.fr,en,355
mastodon-pa.sorbonne-universite.fr,fr,128
mastodon-pa.sorbonne-universite.fr,he,1
mastodon-pa.sorbonne-universite.fr,it,1
mastodon-pa.sorbonne-universite.fr,nl,2
mastodon-pa.sorbonne-universite.fr,sv,1
leftist.network,de,15
leftist.network,en,471
leftist.network,es,1
leftist.network,ja,1
leftist.network,nl,3
leftist.network,pt,3
leftist.network,sv,4
angrydome.au,en,500
mastodon.hoppinglife.com,cy,1
mastodon.hoppinglife.com,de,10
mastodon.hoppinglife.com,en,417
mastodon.hoppinglife.com,eo,1
mastodon.hoppinglife.com,fr,2
mastodon.hoppinglife.com,pt,1
mastodon.hoppinglife.com,sv,1
mastodon.hoppinglife.com,zh,27
mastodon.hoppinglife.com,zhCn,1
stackpointer.ws,ab,1
stackpointer.ws,de,60
stackpointer.ws,en,419
stackpointer.ws,es,3
stackpointer.ws,fr,4
stackpointer.ws,it,1
stackpointer.ws,nl,2
stackpointer.ws,pt,2
piraten-partei.social,de,427
piraten-partei.social,en,65
piraten-partei.social,es,2
piraten-partei.social,nl,1
piraten-partei.social,sv,1
voi.social,de,333
voi.social,en,141
voi.social,sv,1
voi.social,zh,18
fediverse.one,fa,486
mastodon.kapler.family,de,375
mastodon.kapler.family,en,122
mastodon.kapler.family,es,1
mastodon.kapler.family,sv,1
mastodon.kapler.family,uk,1
deppenkessel.de,de,399
deppenkessel.de,en,77
deppenkessel.de,fr,1
deppenkessel.de,sv,1
social.mootje.be,ar,3
social.mootje.be,cs,3
social.mootje.be,de,87
social.mootje.be,en,250
social.mootje.be,en-gb,2
social.mootje.be,en-us,4
social.mootje.be,es,10
social.mootje.be,fi,3
social.mootje.be,fr,77
social.mootje.be,gl,1
social.mootje.be,it,4
social.mootje.be,lb,1
social.mootje.be,lv,1
social.mootje.be,nl,7
social.mootje.be,no,1
social.mootje.be,pl,1
social.mootje.be,pt,2
social.mootje.be,pt-br,1
social.mootje.be,ru,3
social.mootje.be,sv,2
social.mootje.be,tr,2
social.mootje.be,vi,1
social.mootje.be,zh,7
masto.namwen.me,en,500
prattle.org.uk,de,4
prattle.org.uk,en,490
prattle.org.uk,lion,1
prattle.org.uk,pt,2
prattle.org.uk,sv,1
aipi.social,de,329
aipi.social,en,107
aipi.social,es,10
aipi.social,fr,2
aipi.social,he,6
aipi.social,it,1
aipi.social,ja,13
aipi.social,zh,8
eurovision.social,ar,7
eurovision.social,da,1
eurovision.social,de,136
eurovision.social,en,247
eurovision.social,en-us,21
eurovision.social,es,10
eurovision.social,fr,43
eurovision.social,ja,2
eurovision.social,nl,6
eurovision.social,no,2
eurovision.social,pt,2
eurovision.social,pt-br,7
eurovision.social,ru,2
eurovision.social,sv,2
eurovision.social,uk,1
eurovision.social,vi,1
antisocial.science,da,1
antisocial.science,en,137
antisocial.science,es,1
antisocial.science,ja,17
antisocial.science,no,1
antisocial.science,zh,317
antisocial.science,zhCn,1
shiina.cafe,el,1
shiina.cafe,en,11
shiina.cafe,ja,43
shiina.cafe,zh,436
shiina.cafe,zhCn,2
skyjake.fi,cs,1
skyjake.fi,de,4
skyjake.fi,en,477
skyjake.fi,es,1
skyjake.fi,fr,3
skyjake.fi,it,1
skyjake.fi,ja,1
skyjake.fi,nl,4
skyjake.fi,pl,1
skyjake.fi,pt,1
skyjake.fi,ru,1
skyjake.fi,sv,1
nonsense.direct,en,492
nonsense.direct,es,1
nonsense.direct,fr,1
nonsense.direct,he,1
nonsense.direct,pt,1
nonsense.direct,sv,1
mastodon.nzoss.nz,de,65
mastodon.nzoss.nz,en,373
mastodon.nzoss.nz,en-us,1
mastodon.nzoss.nz,es,10
mastodon.nzoss.nz,fr,10
mastodon.nzoss.nz,he,3
mastodon.nzoss.nz,ja,2
mastodon.nzoss.nz,nl,7
mastodon.nzoss.nz,no,4
mastodon.nzoss.nz,pl,2
mastodon.nzoss.nz,ru,1
mastodon.nzoss.nz,sv,8
leds.social,de,20
leds.social,en,463
leds.social,es,1
leds.social,fi,1
leds.social,fr,1
leds.social,it,1
leds.social,nl,1
leds.social,pt,2
leds.social,sv,1
antabaka.me,de,27
antabaka.me,en,293
antabaka.me,fi,4
antabaka.me,fr,8
antabaka.me,id,1
antabaka.me,it,6
antabaka.me,ja,15
antabaka.me,lb,1
antabaka.me,nl,3
antabaka.me,no,2
antabaka.me,pt,2
antabaka.me,ru,4
antabaka.me,sv,1
mastodon.kryptykphysh.xyz,da,1
mastodon.kryptykphysh.xyz,de,12
mastodon.kryptykphysh.xyz,en,475
mastodon.kryptykphysh.xyz,en-us,1
mastodon.kryptykphysh.xyz,fr,5
mastodon.kryptykphysh.xyz,nl,2
mastodon.kryptykphysh.xyz,pl,1
mastodon.kryptykphysh.xyz,sv,1
mstdn.rndmm.us,en,500
suomi.social,fi,500
fimidi.com,ca,2
fimidi.com,de,304
fimidi.com,en,116
fimidi.com,fr,10
fimidi.com,ja,32
fimidi.com,nl,5
fimidi.com,no,4
fimidi.com,ru,3
fimidi.com,uk,3
tallulah.fi,en,428
tallulah.fi,fi,68
tallulah.fi,it,1
tallulah.fi,pt,1
flokinet.social,de,239
flokinet.social,en,238
flokinet.social,fr,5
flokinet.social,nl,2
flokinet.social,ru,1
flokinet.social,sv,2
someone.elses.computer,en,500
social.bund.de,de,389
social.bund.de,en,98
social.bund.de,fa,1
social.bund.de,fr,1
social.bund.de,nl,3
social.bund.de,pt,1
social.bund.de,sv,3
chitter.xyz,cs,1
chitter.xyz,da,1
chitter.xyz,de,32
chitter.xyz,en,347
chitter.xyz,es,1
chitter.xyz,fi,1
chitter.xyz,fr,18
chitter.xyz,it,1
chitter.xyz,ja,5
chitter.xyz,lb,1
chitter.xyz,no,4
chitter.xyz,ru,6
chitter.xyz,sv,1
kith.kitchen,da,2
kith.kitchen,de,78
kith.kitchen,el,1
kith.kitchen,en,352
kith.kitchen,es,1
kith.kitchen,fr,14
kith.kitchen,gd,1
kith.kitchen,it,1
kith.kitchen,nl,22
kith.kitchen,sv,13
kith.kitchen,uk,1
kith.kitchen,zh,4
sozialer.irrpfad.de,ar,1
sozialer.irrpfad.de,ca,5
sozialer.irrpfad.de,cs,2
sozialer.irrpfad.de,de,126
sozialer.irrpfad.de,en,198
sozialer.irrpfad.de,eo,3
sozialer.irrpfad.de,es,23
sozialer.irrpfad.de,et,10
sozialer.irrpfad.de,fa,3
sozialer.irrpfad.de,fr,60
sozialer.irrpfad.de,gd,4
sozialer.irrpfad.de,is,4
sozialer.irrpfad.de,it,7
sozialer.irrpfad.de,ja,2
sozialer.irrpfad.de,nl,11
sozialer.irrpfad.de,pl,8
sozialer.irrpfad.de,ro,2
sozialer.irrpfad.de,sv,9
plk.me,de,4
plk.me,en,483
plk.me,fr,2
plk.me,it,1
plk.me,lt,1
plk.me,nl,3
plk.me,sv,1
tty.social,en,500
trivia.to,de,6
trivia.to,en,478
trivia.to,es,6
trivia.to,fr,2
trivia.to,nl,1
trivia.to,pt,2
mastodon.in.th,de,46
mastodon.in.th,en,188
mastodon.in.th,en-us,1
mastodon.in.th,es,1
mastodon.in.th,fr,4
mastodon.in.th,ja,121
mastodon.in.th,sv,1
mastodon.in.th,th,22
mastodon.in.th,zh,31
mastodon.in.th,zhCn,2
canada.masto.host,de,44
canada.masto.host,en,427
canada.masto.host,es,1
canada.masto.host,fr,4
canada.masto.host,ja,13
canada.masto.host,nl,2
canada.masto.host,pt,1
canada.masto.host,sv,2
canada.masto.host,uk,1
ailbhean.co-shaoghal.net,ar,12
ailbhean.co-shaoghal.net,ca,2
ailbhean.co-shaoghal.net,cs,2
ailbhean.co-shaoghal.net,da,1
ailbhean.co-shaoghal.net,de,12
ailbhean.co-shaoghal.net,en,433
ailbhean.co-shaoghal.net,es,11
ailbhean.co-shaoghal.net,fa,2
ailbhean.co-shaoghal.net,ga,3
ailbhean.co-shaoghal.net,gd,5
ailbhean.co-shaoghal.net,it,1
ailbhean.co-shaoghal.net,ja,1
ailbhean.co-shaoghal.net,pl,1
ailbhean.co-shaoghal.net,pt,4
ailbhean.co-shaoghal.net,sv,1
ailbhean.co-shaoghal.net,tr,1
ailbhean.co-shaoghal.net,zh,5
social.nokes.name,de,1
social.nokes.name,en,492
social.nokes.name,ja,1
social.nokes.name,nl,2
fractalego.social,de,41
fractalego.social,en,445
fractalego.social,es,3
fractalego.social,fr,2
fractalego.social,it,2
fractalego.social,ru,1
fractalego.social,sv,1
fractalego.social,uk,1
ebooks.social,de,14
ebooks.social,en,473
ebooks.social,fr,8
ebooks.social,nl,1
lipn.info,de,5
lipn.info,en,339
lipn.info,es,8
lipn.info,fr,133
lipn.info,nl,1
lipn.info,pt,3
lipn.info,sv,2
onewilshire.la,bn,1
onewilshire.la,de,1
onewilshire.la,en,463
onewilshire.la,he,1
onewilshire.la,nl,1
onewilshire.la,no,1
onewilshire.la,sv,1
mastodon.barcelo.cf,ca,3
mastodon.barcelo.cf,de,3
mastodon.barcelo.cf,en,156
mastodon.barcelo.cf,es,57
mastodon.barcelo.cf,fr,236
mastodon.barcelo.cf,ja,20
mastodon.barcelo.cf,ru,1
fem.social,de,214
fem.social,en,216
fem.social,fr,11
fem.social,nl,1
fem.social,no,4
fem.social,sv,1
sciences.social,ca,1
sciences.social,cy,1
sciences.social,de,106
sciences.social,en,323
sciences.social,es,5
sciences.social,fi,3
sciences.social,fr,34
sciences.social,he,3
sciences.social,it,5
sciences.social,nl,11
sciences.social,pt,2
sciences.social,sv,3
fedi.artcspgs.nohost.me,de,4
fedi.artcspgs.nohost.me,en,489
fedi.artcspgs.nohost.me,en-us,1
fedi.artcspgs.nohost.me,fr,1
social.sp-codes.de,ca,2
social.sp-codes.de,da,2
social.sp-codes.de,de,368
social.sp-codes.de,en,91
social.sp-codes.de,fr,1
social.sp-codes.de,nl,28
social.sp-codes.de,sv,1
pwet.me,de,2
pwet.me,en,309
pwet.me,es,1
pwet.me,fr,165
pwet.me,it,1
pwet.me,nl,2
pwet.me,sv,3
pwet.me,zh,1
osna.social,de,341
osna.social,en,135
osna.social,es,8
osna.social,fr,4
osna.social,pl,1
osna.social,ru,2
osna.social,sv,1
osna.social,uk,1
mstdn.fr,ca,4
mstdn.fr,cs,2
mstdn.fr,de,28
mstdn.fr,en,206
mstdn.fr,es,3
mstdn.fr,fr,195
mstdn.fr,gl,1
mstdn.fr,it,5
mstdn.fr,ja,25
mstdn.fr,nb,1
mstdn.fr,nl,1
mstdn.fr,pl,2
mstdn.fr,zh,1
bikeshed.vibber.net,en,432
bikeshed.vibber.net,fi,1
bikeshed.vibber.net,pt,1
bikeshed.vibber.net,ru,2
bikeshed.vibber.net,sv,1
tweep.uk,de,4
tweep.uk,en,487
tweep.uk,fr,6
tweep.uk,nl,1
tweep.uk,sv,1
social.vincentux.fr,br,3
social.vincentux.fr,de,6
social.vincentux.fr,en,154
social.vincentux.fr,fr,313
social.vincentux.fr,ru,1
masto.raildecake.fr,de,5
masto.raildecake.fr,en,190
masto.raildecake.fr,es,2
masto.raildecake.fr,fr,288
masto.raildecake.fr,ja,1
masto.raildecake.fr,nl,1
masto.raildecake.fr,sv,1
masto.raildecake.fr,zh,1
federate.social,de,48
federate.social,en,425
federate.social,fi,1
federate.social,fr,9
federate.social,nl,13
federate.social,sv,2
social.atypique.net,de,5
social.atypique.net,en,252
social.atypique.net,es,3
social.atypique.net,fr,227
social.atypique.net,ru,1
social.atypique.net,sv,1
frikiverse.zone,ca,33
frikiverse.zone,de,14
frikiverse.zone,en,285
frikiverse.zone,es,148
frikiverse.zone,eu,1
frikiverse.zone,fr,4
frikiverse.zone,gl,4
frikiverse.zone,it,1
frikiverse.zone,nl,3
frikiverse.zone,pt,2
frikiverse.zone,ru,1
frikiverse.zone,zh,1
loci.onl,ar,12
loci.onl,de,7
loci.onl,en,443
loci.onl,es,3
loci.onl,fi,1
loci.onl,nl,2
loci.onl,no,1
loci.onl,pt,15
loci.onl,ru,1
loci.onl,uk,1
hispagatos.space,ca,14
hispagatos.space,de,49
hispagatos.space,el,9
hispagatos.space,en,232
hispagatos.space,en-us,1
hispagatos.space,es,114
hispagatos.space,eu,4
hispagatos.space,fr,22
hispagatos.space,gl,2
hispagatos.space,it,1
hispagatos.space,ja,5
hispagatos.space,nl,2
hispagatos.space,ru,1
hispagatos.space,sl,1
hispagatos.space,sv,2
hispagatos.space,zh,1
toot.dragon2611.net,de,5
toot.dragon2611.net,en,477
toot.dragon2611.net,fi,9
toot.dragon2611.net,fr,3
toot.dragon2611.net,nl,1
toot.dragon2611.net,sv,1
mastodon.electric-goat.net,de,5
mastodon.electric-goat.net,en,213
mastodon.electric-goat.net,es,4
mastodon.electric-goat.net,eu,1
mastodon.electric-goat.net,fi,1
mastodon.electric-goat.net,fr,265
mastodon.electric-goat.net,it,1
mastodon.electric-goat.net,nl,1
mastodon.electric-goat.net,pl,1
mastodon.electric-goat.net,sv,3
mastodon.electric-goat.net,zh,1
toot.io,cy,1
toot.io,de,158
toot.io,en,254
toot.io,eo,1
toot.io,es,1
toot.io,fr,51
toot.io,nl,2
toot.io,ru,10
toot.io,sv,1
toot.io,th,4
toot.io,zhCn,1
tooter.social,fr,500
social.aero,ar,3
social.aero,de,26
social.aero,en,172
social.aero,en-gb,1
social.aero,es,3
social.aero,fr,6
social.aero,id,1
social.aero,ja,131
social.aero,nl,1
social.aero,no,1
social.aero,sv,1
social.aero,tr,1
social.aero,vi,1
social.aero,zh,6
ozlabs.house,cy,1
ozlabs.house,de,4
ozlabs.house,en,477
ozlabs.house,fr,1
ozlabs.house,nl,1
ozlabs.house,pt,1
toots.dgplug.org,bn,1
toots.dgplug.org,de,12
toots.dgplug.org,en,449
toots.dgplug.org,fr,17
toots.dgplug.org,nl,5
toots.dgplug.org,sv,3
toots.dgplug.org,ta,1
toots.dgplug.org,te,1
mastodon.joinhaven.us,de,5
mastodon.joinhaven.us,en,453
mastodon.joinhaven.us,fr,3
mastodon.joinhaven.us,id,1
mastodon.joinhaven.us,lion,1
mastodon.joinhaven.us,nl,1
mastodon.joinhaven.us,ru,1
mastodon.joinhaven.us,sv,2
mastodon.joinhaven.us,zh,1
status.steren.fr,de,7
status.steren.fr,en,472
status.steren.fr,fr,15
status.steren.fr,nl,2
yellowmustard.club,de,8
yellowmustard.club,en,146
yellowmustard.club,en-us,1
yellowmustard.club,fi,1
yellowmustard.club,fr,22
yellowmustard.club,ja,121
yellowmustard.club,nl,3
yellowmustard.club,vi,1
yellowmustard.club,zh,17
treecast.com,bg,1
treecast.com,de,5
treecast.com,en,211
treecast.com,es,1
treecast.com,fr,14
treecast.com,gd,1
treecast.com,hr,1
treecast.com,ja,250
treecast.com,jv,1
treecast.com,ko,1
treecast.com,nl,2
treecast.com,no,1
treecast.com,zh,4
bigthinking.social,de,6
bigthinking.social,en,489
bigthinking.social,es,1
bigthinking.social,fr,1
bigthinking.social,nl,1
bigthinking.social,sv,2
mastodon.labalagan.fr,en,83
mastodon.labalagan.fr,es,1
mastodon.labalagan.fr,fr,398
mastodon.labalagan.fr,no,1
mastodon.labalagan.fr,pt,15
stoneartprod.xyz,br,1
stoneartprod.xyz,ca,2
stoneartprod.xyz,de,8
stoneartprod.xyz,en,190
stoneartprod.xyz,es,2
stoneartprod.xyz,fr,287
stoneartprod.xyz,it,2
stoneartprod.xyz,nl,1
stoneartprod.xyz,ru,1
stoneartprod.xyz,sv,1
stoneartprod.xyz,uk,1
algufr.com,en,69
algufr.com,es,1
algufr.com,fr,408
toot.revelin.fr,de,1
toot.revelin.fr,en,93
toot.revelin.fr,es,4
toot.revelin.fr,eu,1
toot.revelin.fr,fr,398
toot.revelin.fr,pl,2
mastodon.floss-marketing-school.com,de,25
mastodon.floss-marketing-school.com,en,162
mastodon.floss-marketing-school.com,es,1
mastodon.floss-marketing-school.com,fr,305
mastodon.floss-marketing-school.com,nl,5
mastodon.floss-marketing-school.com,sv,2
mastodon.berton.me,en,385
mastodon.berton.me,fr,114
mastodon.cabaal.net,de,2
mastodon.cabaal.net,en,376
mastodon.cabaal.net,fr,107
mastodon.cabaal.net,it,8
mastodon.cabaal.net,pl,1
counter.social,,2
counter.social,af,2
counter.social,ar,1
counter.social,ca,1
counter.social,da,1
counter.social,en,452
counter.social,eo,2
counter.social,es,1
counter.social,et,1
counter.social,fr,1
counter.social,fy,2
counter.social,ga,1
counter.social,gl,1
counter.social,ht,1
counter.social,ig,1
counter.social,it,1
counter.social,ja,1
counter.social,mt,1
counter.social,nl,2
counter.social,sl,2
counter.social,so,1
counter.social,sr,2
counter.social,uz,1
counter.social,zh,1
mas.atmx.ca,ca,6
mas.atmx.ca,de,1
mas.atmx.ca,en,227
mas.atmx.ca,fr,259
mas.atmx.ca,nl,1
masse.xn--qubec-csa.tk,de,1
masse.xn--qubec-csa.tk,en,227
masse.xn--qubec-csa.tk,es,2
masse.xn--qubec-csa.tk,fr,262
masse.xn--qubec-csa.tk,ht,1
masse.xn--qubec-csa.tk,nl,2
masse.xn--qubec-csa.tk,sv,1
mstdn.husku.net,de,1
mstdn.husku.net,en,266
mstdn.husku.net,fi,221
mstdn.husku.net,nl,8
mstdn.husku.net,sv,1
thehb.me,de,39
thehb.me,en,434
thehb.me,es,1
thehb.me,fr,2
thehb.me,gl,1
thehb.me,it,1
thehb.me,nl,5
thehb.me,pt,8
thehb.me,sv,2
frontrange.co,de,6
frontrange.co,en,434
frontrange.co,es,2
frontrange.co,id,1
frontrange.co,ja,14
frontrange.co,pt,1
frontrange.co,sv,1
cobracrew.de,de,215
cobracrew.de,en,272
cobracrew.de,es,4
cobracrew.de,fr,2
cobracrew.de,nl,1
cobracrew.de,pl,5
cobracrew.de,sv,1
blackhole.social,de,74
blackhole.social,en,417
blackhole.social,it,4
blackhole.social,nl,5
friendica.myportal.social,ca,7
friendica.myportal.social,cs,4
friendica.myportal.social,de,23
friendica.myportal.social,en,385
friendica.myportal.social,eo,1
friendica.myportal.social,es,13
friendica.myportal.social,et,3
friendica.myportal.social,fr,14
friendica.myportal.social,is,4
friendica.myportal.social,it,6
friendica.myportal.social,ja,2
friendica.myportal.social,nl,10
friendica.myportal.social,pl,2
friendica.myportal.social,ro,3
friendica.myportal.social,sv,6
retro.pizza,cy,1
retro.pizza,de,15
retro.pizza,en,453
retro.pizza,es,3
retro.pizza,fr,6
retro.pizza,nl,7
retro.pizza,no,3
retro.pizza,ru,1
retro.pizza,sv,2
retro.pizza,uk,1
retro.pizza,zh,1
arlington.social,en,436
arlington.social,es,16
arlington.social,fi,4
arlington.social,ja,2
arlington.social,la,1
arlington.social,sv,2
flyovercountry.social,ar,2
flyovercountry.social,ca,6
flyovercountry.social,de,24
flyovercountry.social,el,8
flyovercountry.social,en,357
flyovercountry.social,en-us,6
flyovercountry.social,es,30
flyovercountry.social,fr,9
flyovercountry.social,it,1
flyovercountry.social,ja,2
flyovercountry.social,ko,1
flyovercountry.social,pt,3
flyovercountry.social,pt-br,4
flyovercountry.social,sv,1
flyovercountry.social,tr,3
flyovercountry.social,zh,5
mast.linuxgamecast.com,ca,1
mast.linuxgamecast.com,de,11
mast.linuxgamecast.com,en,417
mast.linuxgamecast.com,es,1
mast.linuxgamecast.com,fr,20
mast.linuxgamecast.com,fy,1
mast.linuxgamecast.com,id,1
mast.linuxgamecast.com,ja,1
mast.linuxgamecast.com,lb,2
mast.linuxgamecast.com,mt,1
mast.linuxgamecast.com,nl,1
mast.linuxgamecast.com,pl,3
legal.social,de,304
legal.social,en,173
legal.social,fr,6
legal.social,hu,2
legal.social,it,1
legal.social,nl,5
legal.social,no,1
legal.social,pl,6
rustbelt.city,de,5
rustbelt.city,en,482
rustbelt.city,nl,3
rustbelt.city,no,3
rustbelt.city,pt,1
rustbelt.city,sv,1
social.olchis.net,de,325
social.olchis.net,en,154
social.olchis.net,es,3
social.olchis.net,fi,1
social.olchis.net,fr,11
social.olchis.net,ru,1
social.olchis.net,sv,3
tutut.delire.party,de,2
tutut.delire.party,en,308
tutut.delire.party,fr,178
tutut.delire.party,id,1
tutut.delire.party,it,3
tutut.delire.party,nl,1
tutut.delire.party,pl,1
tutut.delire.party,pt,1
tutut.delire.party,sv,1
thepit.social,de,5
thepit.social,en,482
thepit.social,es,1
thepit.social,he,1
thepit.social,nl,1
thepit.social,pt,5
thepit.social,sv,1
thepit.social,uk,1
cr8r.gg,en,500
elekk.xyz,de,28
elekk.xyz,en,387
elekk.xyz,en-us,1
elekk.xyz,fi,2
elekk.xyz,fr,18
elekk.xyz,it,3
elekk.xyz,ja,1
elekk.xyz,lb,1
elekk.xyz,nl,1
elekk.xyz,no,4
elekk.xyz,pl,1
elekk.xyz,pt,1
elekk.xyz,ru,2
elekk.xyz,sv,1
elekk.xyz,zh,2
nixos.paris,de,21
nixos.paris,en,389
nixos.paris,es,1
nixos.paris,fr,58
nixos.paris,nl,5
nixos.paris,no,12
nixos.paris,pt,1
nixos.paris,sv,1
nixos.paris,uk,1
bagarrosphere.fr,de,13
bagarrosphere.fr,en,240
bagarrosphere.fr,fr,238
bagarrosphere.fr,it,1
bagarrosphere.fr,nl,2
bagarrosphere.fr,no,1
bagarrosphere.fr,pt,2
bagarrosphere.fr,sv,1
social.afront.org,cy,1
social.afront.org,de,13
social.afront.org,en,393
social.afront.org,fi,1
social.afront.org,fr,2
social.afront.org,ga,1
social.afront.org,id,1
social.afront.org,ja,77
social.afront.org,nl,1
social.afront.org,sv,1
toot.payfrit.com,cs,2
toot.payfrit.com,cy,1
toot.payfrit.com,de,14
toot.payfrit.com,el,1
toot.payfrit.com,en,441
toot.payfrit.com,en-gb,1
toot.payfrit.com,en-us,7
toot.payfrit.com,es,8
toot.payfrit.com,fi,2
toot.payfrit.com,fr,8
toot.payfrit.com,gl,1
toot.payfrit.com,it,1
toot.payfrit.com,ja,2
toot.payfrit.com,nl,2
toot.payfrit.com,ru,1
toot.payfrit.com,sl,2
toot.payfrit.com,sv,1
toot.payfrit.com,zh,1
vermont.masto.host,de,7
vermont.masto.host,en,448
vermont.masto.host,nl,1
vermont.masto.host,pt,1
vermont.masto.host,sv,1
loutre.info,de,11
loutre.info,en,377
loutre.info,es,4
loutre.info,fr,52
loutre.info,ja,2
loutre.info,lion,1
loutre.info,ru,9
loutre.info,uk,1
techthoughts.io,de,1
techthoughts.io,en,453
techthoughts.io,es,5
techthoughts.io,fr,3
techthoughts.io,ja,2
techthoughts.io,nl,1
techthoughts.io,no,3
techthoughts.io,sv,4
rva.party,cy,1
rva.party,de,44
rva.party,en,422
rva.party,es,3
rva.party,fr,10
rva.party,id,1
rva.party,ja,1
rva.party,ru,1
rva.party,sv,1
rva.party,uk,1
rva.party,zh,2
mastodon.matrix.org,cy,1
mastodon.matrix.org,de,73
mastodon.matrix.org,en,380
mastodon.matrix.org,es,2
mastodon.matrix.org,fr,18
mastodon.matrix.org,id,1
mastodon.matrix.org,nl,5
mastodon.matrix.org,pt,7
mastodon.matrix.org,ru,1
mastodon.matrix.org,uk,1
micro.sadlerjw.com,da,1
micro.sadlerjw.com,de,6
micro.sadlerjw.com,en,458
micro.sadlerjw.com,fi,3
micro.sadlerjw.com,fr,3
micro.sadlerjw.com,nl,1
micro.sadlerjw.com,sv,1
pythonist.as,ar,2
pythonist.as,da,1
pythonist.as,de,11
pythonist.as,en,177
pythonist.as,es,3
pythonist.as,fr,16
pythonist.as,gd,2
pythonist.as,hi,1
pythonist.as,ig,1
pythonist.as,ja,254
pythonist.as,nl,1
pythonist.as,no,1
pythonist.as,pl,1
pythonist.as,pt,6
pythonist.as,pt-br,1
pythonist.as,ru,1
pythonist.as,sr,1
pythonist.as,sv,1
pythonist.as,zh,6
one.darnell.one,br,2
one.darnell.one,de,55
one.darnell.one,en,326
one.darnell.one,en-us,2
one.darnell.one,es,8
one.darnell.one,fi,1
one.darnell.one,fr,26
one.darnell.one,gd,1
one.darnell.one,hu,3
one.darnell.one,it,8
one.darnell.one,ja,13
one.darnell.one,nl,14
one.darnell.one,pl,1
one.darnell.one,ru,1
one.darnell.one,sv,2
one.darnell.one,zh,18
fantashley.dev,en,500
wizzards.club,ae,1
wizzards.club,ca,1
wizzards.club,de,63
wizzards.club,en,372
wizzards.club,es,3
wizzards.club,fr,32
wizzards.club,id,1
wizzards.club,it,1
wizzards.club,pt,2
wizzards.club,sv,1
wizzards.club,uk,4
wizzards.club,zh,10
mstdn.sidh.bzh,ca,1
mstdn.sidh.bzh,de,11
mstdn.sidh.bzh,en,313
mstdn.sidh.bzh,fr,150
mstdn.sidh.bzh,ja,16
mstdn.sidh.bzh,nl,1
mstdn.sidh.bzh,no,1
mstdn.sidh.bzh,pt,1
mstdn.sidh.bzh,sv,3
social.welford.me,ar,4
social.welford.me,da,2
social.welford.me,de,31
social.welford.me,en,304
social.welford.me,es,8
social.welford.me,fr,33
social.welford.me,gd,2
social.welford.me,gl,1
social.welford.me,hi,1
social.welford.me,id,1
social.welford.me,ig,1
social.welford.me,ja,44
social.welford.me,ko,1
social.welford.me,nl,1
social.welford.me,pl,1
social.welford.me,pt,11
social.welford.me,pt-br,1
social.welford.me,ru,2
social.welford.me,sr,1
social.welford.me,sv,1
social.welford.me,tr,1
social.welford.me,zh,5
kirche.social,de,395
kirche.social,en,88
kirche.social,zh,1
social.lol,ca,1
social.lol,da,1
social.lol,de,66
social.lol,en,306
social.lol,es,1
social.lol,fr,3
social.lol,ja,18
social.lol,nl,43
social.lol,no,1
social.lol,pl,21
social.lol,pt,27
social.lol,ru,1
social.lol,zh,1
circus.town,de,203
circus.town,en,282
circus.town,fr,3
circus.town,pl,1
circus.town,ru,1
circus.town,sv,1
toot.dice.quest,en,500
mstdn.media,de,29
mstdn.media,en,463
mstdn.media,es,1
mstdn.media,it,1
mstdn.media,nl,1
mstdn.media,sv,3
fax.social,en,500
mastodon.arch-linux.cz,cs,10
mastodon.arch-linux.cz,da,1
